timestamp,speaker,text
00:17:33,Mark,"But we knew Carol D. was leaving beforehand. I mean, her Outie filmed a thank-you. Petey was just gone."
00:17:43,Mark,"And I mean, I… I don’t know if he’s at some new job or drunk on a beach, or dead…"
00:17:51,Milchick,"That’s enough, please."
00:18:02,Milchick,I think this is a good time to remind ourselves that things like deaths happen outside of here. Not here. A life at Lumon is protected from such things. And I think a great potential response to that from all of you is gratitude.
00:18:30,Milchick,I also think that melon isn’t getting any tastier.
00:19:08,Mark,"Hey, sorry I derailed your game."
00:19:11,Helly,"I thought I already had, but then, yeah, you made it way worse."
00:19:18,Helly,"So, how are you gonna figure out if Petey’s okay?"
00:19:20,Mark,I think Milchick was pretty clear.
00:19:24,Helly,You’re just done asking about your best friend because our babysitter told you to stop?
00:19:30,Mark,"You know, Milchick’s a nice man. When he says something, it’s best to listen."
00:19:35,Helly,"I don’t care.
Mark: ’Cause he can’t always be nice like that."
00:19:38,Milchick,"Okay, Refiners!"
00:19:40,Milchick,Let’s get this new group photo before the melon bloat sets in.
00:19:55,Irving,At last.
00:19:59,Milchick,"All right. Great big smiles. Remember, you’re gonna be looking at this every day."
00:20:06,Milchick,Say “gratitude.”
00:20:08,Refiners,Gratitude!
00:20:12,Milchick,Say “cheer.”
00:20:14,Refiners,Cheer!
00:20:20,Milchick,Helly? What are you doing?
00:20:22,Helly,I just think I’m not gonna work here anymore. Sorry.
00:20:26,Mark,What do you mean?
00:20:27,Helly,I quit.
00:20:29,Helly,I don’t wanna do the file-sorting thing or the never-seeing-the-sun-thing or the disappearing-friends thing.
00:20:33,Helly,"I just don’t want any of it.
Mark: We told you there’s code detectors."
00:20:35,Helly,"Do you know that? Have you tried? Because frankly, it sounds made-up."
00:20:47,Mark,Helly!
00:20:52,Mark,Helly!
00:21:04,Mark,"Please, you don’t know…"
00:21:09,Helly,"Oh, God. Come on."
00:21:20,Mark,Shit. Mr. Graner?
00:21:26,Graner,Come on out.
00:21:33,Graner,What have we got here?
00:21:38,Graner,Perhaps you’d better come with me.
00:21:39,Mark,Mr. Graner.
00:21:43,Mark,"Hey. I see you’ve found my wayward trainee. Appreciate your help, sir, as always."
00:21:53,Mark,"The note. So, this is embarrassing, but it’s my first time training, and I must’ve just forgotten to go over data-smuggling rules with Helly."
00:22:05,Mark,"Sorry. This is Helly. Helly, Mr. Graner."
00:22:08,Mark,Yeah.
00:22:12,Mark,"Yeah, so if Helly tripped the code detectors, that one, it’s on me and I apologize for that, sir. Earnestly."
00:22:22,Graner,"Big department chief now, Mark S.?"
00:22:24,Mark,Well…
00:22:27,Graner,"On you, then. Let’s go."
00:23:46,Cobel,Mark.
00:23:51,Mark,"So, you’re a doula?"
00:23:53,Alexa,"A midwife, actually."
00:23:57,Mark,"And how many deliveries have you, I don’t know, seen?"
00:24:05,Alexa,Over 300? This is mostly back in Montana.
00:24:09,Mark,"Wow. That’s so cool.
Alexa: Yeah."
00:24:11,Mark,That’s such a high amount.
00:24:14,Alexa,Yeah. We get two a day. Depending.
00:24:30,Mark,"So, is that, like, ten a week? Like, in a five-day work week, or…"
00:24:34,Alexa,"Yeah, or so.
Mark: Yeah. Okay."
00:24:37,Alexa,"Are you vetting me for your sister?
Mark: No. Oh, no. You seem great."
00:24:41,Alexa,"Yeah, I’m kidding.
Mark: I know."
00:24:52,Mark,Thank you.
00:24:53,Alexa,"So, Lumon?"
00:24:57,Mark,"Yeah.
Alexa: Like half this town."
00:24:59,Mark,And half of me. That was a joke.
00:25:02,Alexa,It was funny.
00:25:04,Mark,"Yeah. I’m in the archives division, sort of a corporate historian, apparently. So, a lot of sensitive
material, hence the…"
00:25:16,Alexa,"So, you don’t know…who you work with, or what you do, or… or anything?"
00:25:23,Mark,"Yeah, that’s the idea."
00:25:25,Alexa,"What if you snuck in a note?
Mark: You can’t sneak notes."
00:25:27,Alexa,So…
00:25:30,Alexa,"you could have a girlfriend at Lumon…
Mark: Thank you."
00:25:31,Alexa,"…and not know it. And if you met someone out here, you wouldn’t know it in there. Like, you could get married and have kids, and just forget they exist for eight hours every day, for your whole life."
00:25:42,Alexa,That doesn’t mess with your head?
00:25:47,Mark,"I think for some people, it’s the point."
00:25:55,Alexa,"So, as a local, this just feels like a reasonable temperature to you?"
00:25:59,Mark,"Well, technically, I’m from Ganz. And you’re one to talk. Isn’t Minnesota, like, crazy cold with the lakes?"
00:26:08,Alexa,Yes. Minnesota was very cold the one time I visited from my home in Montana.
00:26:15,Mark,So those are different places.
00:26:20,Alexa,So do you live in Lumon housing?
00:26:23,Mark,You make it sound like dorms or something.
00:26:26,Alexa,"No, I just meant that there’s…
Mark: I live in Baird Creek."
00:26:28,Mark,"And, yes, they happen to be subsidized by the company that employs me."
00:26:33,WMC Activist 1,"Excuse me, do you have a moment for children’s brain health?"
00:26:35,WMC Activist 2,And legalized severance in the workplace?
00:26:38,Mark,"Nice. The WMC’s out and about.
Alexa: Who?"
00:26:41,WMC Activist 1,Most severed workers don’t see the sun their whole lives.
00:26:44,Mark,The Whole Mind Collective. They’re great.
00:26:46,WMC Activist 1,"Excuse me, do you have a moment for children’s brain health?"
00:26:49,MAN ON SIDEWALK,We’re all good.
00:26:50,WMC Activist 1,You folks have a moment for children’s brain health?
00:26:52,Mark,"We do.
WMC Activist 1: Great!"
00:26:53,WMC Activist 1,We’re trying to get a measure on the ballot to keep mega-corporations like Lumon from continuing to force legalized severance on our state.
00:26:59,Mark,They’re forcing it now?
00:27:00,WMC Activist 2,That’s what they’re lobbying for. And Jame Eagan is trying to sever kids…
00:27:03,Mark,"Okay, well, what about the self-mutilating types who do it willingly? I mean, I heard that some of them are so deluded they don’t even know they’re victims. I also heard that if you’re severed, you go to two separate hells. Is that true?"
00:27:17,WMC Activist 1,"Hey, man, you wanna benefit off forced labor, that’s up…"
00:27:19,Mark,"Hey, man. Forced labor?
WMC Activist 1: …then that’s up to you."
00:27:22,Mark,Fucking really?
00:27:23,Alexa,"Hey!
WMC Activist 1: Yeah."
00:27:24,Mark,"Forced labor? Okay.
WMC Activist 1: Really."
00:27:26,Mark,"So people can just, like, self-imprison? Are you captive right now? No, seriously, because your past self chose to walk you down here to be an infantilizing prick to people."
00:27:36,WMC Activist 1,"Severance is subjugation, asshole."
00:27:40,Mark,That’s nice language for a… What… What are you? Twelve? Are you 12 years old? Are you even in high school yet?
00:27:49,Mark,Okay. Come on.
00:28:21,Mark,Mrs. Selvig.
00:28:23,Cobel,Peace offering.
00:28:25,Mark,Are we fighting?
00:28:26,Cobel,I just keep thinking about those damn bins.
00:28:30,Mark,"Well, that is so not necessary, but very kind. Thank you."
00:28:38,Mark,"Here, why don’t you come in? I have milk."
