timestamp,speaker,text
00:33:06,Mark,Nope. There was no coup. No one killed anyone.
00:33:09,Helly,Then why don’t we ever hang out?
00:33:12,Mark,"I mean, I’m 99% sure there was no coup."
00:33:17,Helly,"If they come back and attack us, I think we should kill Mark."
00:33:20,Mark,"Oh, yeah?
Helly: Yeah."
00:33:21,Helly,So they think we’re crazy with nothing to lose.
00:33:23,Dylan,Smart. That’s smart.
00:33:25,Helly,"Like, I’m imagining them rounding a corner, and we’re all blood-soaked, and I’m wearing your face, and they’re like, “Whose face is that?” And I’m like, “The last person who fucked with us.” And that’s just feeling like a really powerful image to me."
00:33:38,Mark,Just— Seems like they’d recognize my face. Maybe if you wore it inside out?
00:33:53,Irving,We’re here.
00:34:10,Irving,"“Come now, children of my industry, and know the children of my blood.”"
00:34:19,Helly,Whoa.
00:34:21,Irving,That’s Jame Eagan. Current CEO. Remarkable man.
00:34:28,Dylan,Handsome too. See those brows?
00:34:54,Irving,All the center displays are for a past Eagan CEO. But the whole back part is Kier.
00:35:25,Kier Eagan (recording),"I know that death is near upon me, because people have begun to ask what I see as my life’s great achievement. They wish to know how they should remember me as I rot. In my life, I have identified four components, which I call tempers, from which are derived every human soul. Woe. Frolic. Dread. Malice. Each man’s character is defined by the precise ratio that resides in him. I walked into the cave of my own mind, and there I tamed them. Should you tame the tempers as I did mine, then the world shall become but your appendage. It is this great and consecrated power that I hope to pass on to all of you, my children."
00:36:32,Myrtle Eagan (recording),"I think that to be an Eagan, either a true Eagan or anyone working in this Lumon family, what you are is the keeper of an ethos, a compact of values that we have long held as precious, and which I do believe will one day save this world. And that ethos goes all the way back through my blood…"
00:36:54,Mark,"Look, you got one."
00:36:56,Myrtle Eagan (recording),"to where we all started, with Kier."
00:36:58,Irving,"It’s okay if you cry.
Myrtle Eagan (recording): When I was a girl, my father would make me whisper…"
00:37:03,Irving,"She was five CEOs ago. They’d never had a woman before. And she told her father at age seven, she was going to be the first."
00:37:14,Myrtle Eagan (recording),Vision. Verve.
00:37:16,Irving,"Isn’t that lovely?
Myrtle Eagan (recording): Wit."
00:37:17,Helly,"It’s beautiful.
Myrtle Eagan (recording): Cheer."
00:37:19,Helly,It almost makes me wish I remembered my own childhood.
00:37:22,Myrtle Eagan (recording),Nimbleness. Probity. Wiles.
00:37:28,Irving,"It’s an unnatural state for a person to have no history. History makes us someone. Gives us a context. A shape. But waking up on that table, I was shapeless. But then I learned that I work for a company that has been actively caring for mankind since 1866."
00:37:59,Irving,Look. Each of these is a real smile from someone on the outside. Someone Lumon Industries has helped. And they rotate these through. The true number of smiles may well be in the millions.
00:38:18,Helly,"So what are we, like, a dental company?"
00:38:20,Irving,No. My point is you’re part of a history now.
00:38:24,Mark,"A noble one.
Irving: And that’s so much more mea—"
00:38:27,Dylan,They update the mouth wall?
00:38:28,Irving,It’s not called the “mouth wall.”
00:38:31,Dylan,"Damn, they took down the chick I like."
00:38:34,Dylan,"Are you guys ready to go?
Irving: We just got here."
00:38:38,Irving,She hasn’t even seen the Kier part yet.
00:38:44,Irving,Gerhardt.
00:39:00,Helly,"Jesus.
Irving: No. Kier."
00:39:03,Helly,It’s his house?
00:39:05,Irving,A perfect replica.
00:39:07,Mark,"Pretty cool, huh?"
00:39:09,Helly,"Yeah, pretty cool."
00:39:40,Irving,"The bedroom of Kier, just as he might have left it."
00:39:49,Helly,"Well, this is thorough."
00:39:51,Dylan,I hate this place. It smells like 19th century ass.
00:39:55,Irving,Stop treating this like some kind of beer party.
00:39:59,Dylan,"That’s not fair. Up till now, I’ve been reverent as shit."
00:40:03,Irving,"Mark.
Mark: Yeah?"
00:40:06,Irving,Were you about to… bed sit?
00:40:10,Mark,No. Nuh-uh.
00:40:15,Irving,"What’s that in your pocket, Mark?"
00:40:20,Mark,I—
00:40:22,Irving,"Oh, God, Mark. Still?"
00:40:27,Mark,It’s… for fun.
00:40:29,Irving,"It’s the Perpetuity Wing. It’s the Eagans. It’s the living soul of Lumon and everything she stands for, not a bingo match."
00:40:39,Mark,"Look, Kier said, “Keep a merry humor ever in your heart.”"
00:40:44,Irving,"Did you give one to the trainee? Of course, you did. She’s starved for meaning here. So, of course, you’d pervert our founder’s message with jokes and impiety. That’s definitely what she needs from her department chief."
00:41:01,Mark,"Hey, I didn’t want to be department chief. I didn’t ask for Petey to disappear and for—"
00:41:10,Mark,Helly?
00:41:13,Dylan,Uh-oh.
00:41:15,Mark,Helly? Shit.
00:41:47,Mark,Helly!
00:41:52,Milchick,This is… Jesus.
00:42:15,Mark,Helly!
00:42:30,Mark,Helly!
00:42:36,Mark,Helly!
00:42:40,Helly,No!
00:42:43,Mark,"Goddamn it, Helly."
00:42:57,Graner,"This way, please, Helly R."
00:43:39,Graner,On you go.
00:44:14,Milchick,"I’m truly sorry to see you here, Helly. I hoped you’d just settle in. I know Mark’s been trying so hard to get you to feel happy."
00:44:43,Helly,"Look, you seem like a smart person. But don’t you see how fucked up this is?"
00:44:49,Helly,"You can’t keep—
Milchick: Not right now, Helly."
00:44:53,Milchick,"Sit. Please. Hands on the table, please."
00:45:52,Milchick,I’m bringing up the compunction statement for Helly R.
00:46:01,Helly,What is this?
00:46:06,Milchick,Read it.
00:46:10,Helly,I don’t want to.
00:46:13,Milchick,No. Do.
00:46:21,Helly,"“Forgive me for the harm I have caused this world. None may atone for my actions but me, and only in me shall their stain live on. I am thankful to have been caught, my fall cut short by those with wizened hands. All I can be is sorry, and that is all I am.”"
00:46:45,Milchick,I’m afraid you don’t mean it.
00:46:49,Helly,Excuse me?
00:46:52,Milchick,"Again, please."
00:46:56,Helly,"“Forgive me for the harm I have caused this world. None may atone for my actions but me, and only in me shall their stain live on. I am thankful to have been caught, my fall cut short by those with wizened hands. All I can be is sorry, and that is all I am.”"
00:47:23,Milchick,Again.
00:47:27,Helly,Really?
00:47:33,Dylan,Fun day. See you tomorrow.
00:47:39,Mark,Yeah.
00:47:42,Dylan,Do you want me to get these?
00:47:44,Mark,"Yeah, go ahead."
00:50:02,Petey,I haven’t any tokens. I can’t eat with no tokens.
00:50:13,Petey,Hey! I need tokens so I can eat!
00:50:27,Checkout Girl,"Oh, my God."
00:51:34,Mark,Petey? Petey?
00:53:05,Cop 1 (voice),All right now. Take it slow.
00:53:11,Cop 2 (voice),Did you happen to see which direction he came from?
00:53:15,Cop 3 (voice),I’m just gonna grab the stretcher. I’ll be right back.
00:53:18,Cop 4 (voice),Can you get an ID on this guy?
00:53:23,BYSTANDER (voice),I guess he’s from nearby. He came in with a robe on. That was it.
00:53:38,Cop 3 (voice),He’s down. He’s down.
00:53:39,Cop 1 (voice),"Sir. Sir, sir, sir. Can you hear me?"
00:53:42,Cop 2 (voice),You got that? Just stand back.
00:53:43,Cop 2 (voice),"Yeah, dispatch, I got a 10-53 at a convenience store on 42nd."
00:53:48,Cop 2 (voice),"Call that in, please."
00:53:51,Cop 3 (voice),"Is he breathing?
Cop 1 (voice): No, he’s not breathing, man."
00:53:53,Cop 3 (voice),"Yeah, yeah, yeah. Give me the bpm."
00:53:56,Cop 2 (voice),"You okay? You okay?
Cop 3 (voice): Get him on the board."
