,timestamp,speaker,text,talking_to
191,00:26:45,Devon,Great. You really think this is gonna work?,Reghabi
192,00:26:52,Reghabi,There's no other choice.,Devon
193,00:27:00,Devon,There's an innie cabin.,Reghabi
194,00:27:02,Reghabi,Come again?,Devon
195,00:27:04,Devon,"There… I mean, it's technically… It's a cottage where severed people become their innies, and there was this woman–",Reghabi
196,00:27:09,Reghabi,Damona Birthing Retreat.,Devon
197,00:27:12,Devon,"Well, so maybe if we go to the cabin, we could talk to his innie, and he could–",Reghabi
198,00:27:15,Reghabi,They're two completely different things. This is how you get Gemma out.,Devon
199,00:27:20,Devon,"Really, this? Because this looks like how you kill my brother.",Reghabi
200,00:27:24,Reghabi,You two are definitely related.,Devon
201,00:27:35,Devon,I could call her.,Reghabi
202,00:27:35,Reghabi,Who?,Devon
203,00:27:37,Devon,Harmony Cobel.,Reghabi
204,00:27:39,Reghabi,What? Why would you do that? She runs the severed floor.,Devon
205,00:27:41,Devon,"Not anymore, she doesn't. She might know how to get in the cabin. And, fuck, she might know how to get to Gemma.",Reghabi
206,00:27:46,Reghabi,She's Lumon through and through. She was raised by them. She's a soldier.,Devon
207,00:27:50,Devon,It's a risk. I get that.,Reghabi
208,00:27:50,Reghabi,A risk?,Devon
209,00:27:52,Devon,Yeah.,Reghabi
210,00:27:55,Reghabi,"She will turn you over to them. Both of us. Everything I've done to fight, gone. We resume the treatment as soon as he wakes up.",Devon
211,00:28:01,Devon,Okay. I have custody of his brain now. You don't. I'm calling her.,Reghabi
212,00:28:18,Reghabi,"Well, then, I can't be a part of this.",Devon
213,00:28:18,Devon,What?,Reghabi
214,00:28:21,Reghabi,If you do that… If you make that choice…,Devon
215,00:28:24,Devon,"What are you… No, seriously, what are you doing?",Reghabi
216,00:28:25,Reghabi,Good luck.,Devon
217,00:28:25,Devon,"You can't leave him like this. No, no, no, I can't do this without you. You… Are you kidding? You're leaving now?",Reghabi
218,00:28:36,Reghabi,This… This isn't my choice. It's yours.,Devon
219,00:28:40,Devon,"No, I need you to stay. I can't… I don't know what to do with this. What do I do if he wakes up?",Reghabi
220,00:28:44,Reghabi,Do not call that woman.,Devon
221,00:28:46,Devon,"Oh, my God.",Reghabi
222,00:28:59,Devon,Hey.,Reghabi
223,00:29:01,Mark,Chi…,Devon
224,00:29:03,Devon,Mark?,Mark
225,00:29:03,Mark,Chikha… Chikha…,Devon
226,00:29:07,Devon,What are you trying to say?,Mark
227,00:29:11,Mark,Chikhai… Chik…,Devon
228,00:29:13,Mark,Chikhai bardo?,Devon
229,00:29:14,Mark,I don't know. It looks like two guys fighting.,Devon
230,00:29:18,Gemma,"No, it's the same guy fighting himself, defeating his own psyche. Ego death.",Mark
231,00:29:24,Mark,How do you know it's the same guy?,Gemma
232,00:29:26,Gemma,"Well, the hair's the same.",Mark
233,00:29:30,Mark,That thing came in the mail?,Gemma
234,00:29:32,Gemma,Yeah. It's one of those things where you have to draw a duck or a rabbit or whatever. I think I got onto the mailing list at the clinic.,Mark
235,00:29:42,Mark,Why are you wasting your time with this?,Gemma
236,00:29:47,Gemma,Why are you being an asshole?,Mark
237,00:29:49,Mark,I'm not. I'm just… I don't know. It seems kind of… weird.,Gemma
238,00:29:56,Gemma,"I'm enjoying this. Or was, until you ruined it.",Mark
239,00:29:59,Mark,"I think you might be overreacting a little bit, Gemma.",Gemma
240,00:30:02,Gemma,Don't do that.,Mark
241,00:30:04,Mark,Do what?,Gemma
242,00:30:06,Gemma,Tell me how I'm feeling.,Mark
243,00:30:06,Mark,I have no idea how you're feeling.,Gemma
244,00:30:09,Gemma,Like shit. Beat to shit.,Mark
245,00:30:12,Mark,So let's stop.,Gemma
246,00:31:28,Mauer,It's okay. This is perfectly normal. Let's get you set up with that meal. Bon appétit. Can I get you anything else? Coffee? Tea? Another pillow…,Drummond
247,00:31:47,Mauer,He's stuck at 96%.,Drummond
248,00:31:50,Drummond,"The nose bleeds set us back. When he's done, you're gonna have to say goodbye to her.",Mauer
249,00:32:00,Mauer,I'm aware.,Drummond
250,00:32:05,Drummond,For Kier.,Mauer
251,00:32:12,Mauer,For Kier.,Drummond
252,00:32:19,Drummond,Why are you wearing that stupid sweater?,Mauer
253,00:32:53,Gemma,"Dear Mr. Tisdale, I cannot thank you enough… for the thoughtful Christmas gift you sent my husband and I this year. We have never owned an electric grouter. And we look forward to the many happy memories it will provide.",Mauer
254,00:33:49,Mauer,"Come on now, sweetheart. It's the last one.",Gemma
255,00:34:03,Gemma,Nothing… says… Christmas like… grouting.,Mauer
256,00:34:16,Mauer,"It's actually a de-grouter, but close enough.",Gemma
257,00:34:26,Gemma,How much longer do I have to do this?,Mauer
258,00:34:29,Mauer,"I told you, you're done. But Christmas has a funny way of coming back around each year.",Gemma
259,00:34:44,Gemma,It's always Christmas.,Mauer
260,00:34:50,Mauer,Let's go.,Gemma
261,00:35:03,Mauer,I love you.,Gemma
262,00:35:10,Mauer,"I said, “I love you.”",Gemma
263,00:35:18,Gemma,I love you too.,Mauer
264,00:37:34,Mauer,"Hello, Gemma.",Gemma
265,00:37:36,Gemma,Dr. Mauer.,Mauer
266,00:37:38,Mauer,How are you feeling?,Gemma
267,00:37:42,Gemma,My hand hurts.,Mauer
268,00:37:45,Mauer,And what room caused your hand to hurt?,Gemma
269,00:37:52,Gemma,Allentown. I want to go home.,Mauer
270,00:38:17,Mauer,Your husband remarried last year… and he has a daughter now.,Gemma
271,00:38:30,Gemma,I don't believe you.,Mauer
272,00:38:32,Mauer,"You've been gone a long time, Gemma. He's moved on. Maybe you've moved on too. In one of the rooms. What do you think? Do you feel yourself gravitating towards one room or another? Maybe you felt things behind those doors you never felt with Mark. Maybe I've seen it.",Gemma
273,00:39:08,Mauer,The Death of Ivan Ilyich. Let me guess. He dies at the end.,Gemma
274,00:40:53,Nurse,Gemma!,Mark
275,00:41:01,Nurse,Gemma! Stop!,Mark
276,00:41:04,Nurse,Gemma!,Mark
277,00:41:22,Mark,Hey.,Nurse
278,00:41:23,Gemma,You sure you don't want to come?,Mark
279,00:41:26,Mark,It's charades.,Gemma
280,00:41:26,Gemma,"That's gonna be, like, 20 minutes of it.",Mark
281,00:41:29,Mark,"Yeah. But, you know.",Gemma
282,00:41:32,Gemma,Or I could stay?,Mark
283,00:41:34,Mark,"No, you should probably go. I mean, this thing's gotta be in tonight anyway, so…",Gemma
284,00:41:40,Gemma,Okay. Did you get the Denali thing I sent?,Mark
285,00:41:44,Mark,The… No. I'll look at it. I'll check it out.,Gemma
286,00:41:49,Gemma,"All right. Well, I'll be back at, like, 10:00.",Mark
287,00:41:52,Mark,Okay.,Gemma
288,00:41:54,Gemma,I love you. I said–,Mark
289,00:42:04,Mark,"Oh, no, I love you too, hon. I'm sorry.",Gemma
290,00:42:04,Gemma,Bye.,Mark
291,00:42:05,Mark,See you.,Gemma
292,00:42:46,Milchick,Ms. Casey.,Ms. Casey
293,00:42:50,Ms. Casey,Mr. Milchick.,Milchick
294,00:42:52,Milchick,I'm so sorry.,Ms. Casey
295,00:42:56,Ms. Casey,What's happening?,Milchick
296,00:42:57,Milchick,Nothing. Your outie came in for a public art exhibition and found herself in the wrong elevator.,Ms. Casey
297,00:43:10,Ms. Casey,How long have I been–,Milchick
298,00:43:12,Milchick,"If you wouldn't mind turning around and heading back in, it would be greatly appreciated.",Ms. Casey
299,00:43:18,Ms. Casey,But–,Milchick
300,00:43:18,Milchick,On you go.,Ms. Casey
301,00:43:36,Ms. Casey,Where's–,Milchick
302,00:43:36,Milchick,"Thank you, Ms. Casey.",Ms. Casey
303,00:45:08,Gemma,No.,Nurse
304,00:46:28,Gemma,Mark.,Nurse
305,00:46:33,Nurse,Come on.,Gemma
306,00:46:33,Gemma,Mark.,Nurse
307,00:47:27,Devon,"Mark? Hey. Hey, hey, hey, hey. Hi. Hey.",Unknown
308,00:47:50,Devon,Careful. Easy.,Unknown
309,00:47:59,Devon,"Oh, Mark.",Unknown
310,00:48:02,Devon,Where'd you go?,Unknown
