timestamp,speaker,text
00:26:56,Dylan,Okay. You're not considering me at all. That's discrimination.
00:26:58,Mr. Saliba,"We need a certain kind of person here, Mr. George,"
00:27:01,Mr. Saliba,not a certain kind of two people.
00:27:02,Mr. Saliba,What do you think this is? A carpet factory?
00:27:04,Dylan,What?
00:27:04,Mr. Saliba,"You want to circumcise your brain,"
00:27:06,Mr. Saliba,that's your business.
00:27:07,Mr. Saliba,"But it doesn't mean I have to hire you. And personally, I think it's abhorrent."
00:27:35,Dylan,Read the room.
00:27:36,Dylan,I would have picked up the phone if it was good news.
00:27:39,Gretchen,I'm sorry. You'll get the next one.
00:27:42,Dylan,Stop being nice.
00:27:50,Dylan,"Hey, do we need more baby wipeys?"
00:27:54,Gretchen,I don't think so.
00:27:56,Dylan,You know what? I'll get some anyway. I'll be home soon.
00:27:59,Gretchen,"Okay. Bye, hon."
00:28:09,Devon,"So, he's your boss?"
00:28:12,Devon,And what about “Cobelvig”? Have you heard from her?
00:28:15,Mark,I went by there. No one answered the door though.
00:28:17,Devon,"Fuck. Well, I was just thinking,"
00:28:20,Devon,maybe there was a way we could confirm what your innie meant.
00:28:25,Mark,Devon. Jesus Christ. Are you serious?
00:28:27,Devon,I know we're not supposed to contact him
00:28:29,Devon,"but Danise is a lawyer and apparently,"
00:28:31,Devon,you can petition–
00:28:31,Mark,I'm quitting.
00:28:34,Devon,You're quitting?
00:28:34,Mark,Yeah.
00:28:38,Devon,Okay. Have you called them already?
00:28:43,Mark,"No, I was gonna do it tonight."
00:28:45,Devon,Uh-huh.
00:28:47,Mark,I'm sorry.
00:28:49,Mark,Haven't you been trying to get me to quit that place since I got there?
00:28:52,Mark,I thought I was finally doing what you want.
00:28:54,Devon,"No. Yes, but don't you think that was strange last night?"
00:28:58,Devon,"I mean, why was he so curious?"
00:29:01,Mark,"Devon, what are you doing? You remember I identified her, right?"
00:29:06,Devon,"Yes, Mark."
00:29:06,Mark,I saw her body.
00:29:08,Devon,"Yeah, I know."
00:29:11,Devon,"My thing is, if we could just get, like, a half-step more confirmation,"
00:29:15,Devon,then it's not gonna be something that continues to haunt us.
00:29:18,Devon,Do you know what I mean?
00:29:18,Mark,Us?
00:29:20,Devon,"Yes. She was my family too, Mark. Fuck."
00:29:23,Mark,Yeah. But she was my wife.
00:29:25,Devon,"I know, but you're not the only one her death affected."
00:29:28,Mark,"Oh, really? It affected you?"
00:29:28,Devon,Yes.
00:29:29,Mark,Did you have to tell her parents that she was dead?
00:29:33,Mark,How about her students?
00:29:34,Mark,How about this.
